name,price,first_name,last_name,above_100
Bryan Price,62.8014996619074,Bryan,Price,False
Robert Johnson,58.517606199120856,Robert,Johnson,False
Stephanie Molina,221.55931398504336,Stephanie,Molina,True
Justin Griffin,269.0507254323452,Justin,Griffin,True
Jennifer Novak,119.65019686744549,Jennifer,Novak,True
James Smith,264.72650391839016,James,Smith,True
Lisa Meyers,36.24272505683139,Lisa,Meyers,False
Gary Thompson,246.72362197904937,Gary,Thompson,True
Rachel Maxwell,16.237352657407133,Rachel,Maxwell,False
Michael Warren,205.97328112302776,Michael,Warren,True
Amanda Alexander,288.0402668459648,Amanda,Alexander,True
Mr. Thomas Brown DDS,94.86295431768326,Thomas,Brown,False
Melissa Perez,8.902708366740796,Melissa,Perez,False
Amy Johnson,113.435948992499,Amy,Johnson,True
Devin Lewis,295.7543656382641,Devin,Lewis,True
Jacob Hogan,293.0459997463899,Jacob,Hogan,True
Zachary Russo,35.71760127471476,Zachary,Russo,False
Shannon Thomas,43.06552431584233,Shannon,Thomas,False
Joshua Perez,209.13479233169704,Joshua,Perez,True
Joshua Jimenez,200.47737154257683,Joshua,Jimenez,True
Teresa Harris,169.25519128632246,Teresa,Harris,True
Courtney Morse,189.2723423719909,Courtney,Morse,True
Jeffrey Murray,135.7651033852535,Jeffrey,Murray,True
Kayla Mcintyre,18.025372142476048,Kayla,Mcintyre,False
Marvin Williams,166.93446676963683,Marvin,Williams,True
Robert Chang,231.57037511141786,Robert,Chang,True
Briana Johnson,135.97190304259559,Briana,Johnson,True
Joe Bishop,172.8181144225146,Joe,Bishop,True
Terri Herring,17.810861580904525,Terri,Herring,False
Jean Young,61.488979984242604,Jean,Young,False
Carla Jackson,270.2351528534259,Carla,Jackson,True
Tara Chavez,205.75261231780343,Tara,Chavez,True
Jeffrey Ware,259.17795583372776,Jeffrey,Ware,True
Barry Randolph,131.5567897923349,Barry,Randolph,True
Eric Hoffman,74.67573982573215,Eric,Hoffman,False
Jacqueline Walters,50.60985770876047,Jacqueline,Walters,False
William Miller,179.7676599206866,William,Miller,True
Daniel Perez,184.431822218184,Daniel,Perez,True
Kimberly Larson,146.688786821486,Kimberly,Larson,True
Brian Finley,278.5043092640788,Brian,Finley,True
Kristin Wagner,126.67350295566654,Kristin,Wagner,True
Kelly Hayden DVM,10.424593291087204,Kelly,Hayden,False
Jessica Dixon,212.78311911370028,Jessica,Dixon,True
Kathleen Rodriguez,140.17037866845774,Kathleen,Rodriguez,True
Tyler Johnson,109.79169511280195,Tyler,Johnson,True
Nicholas Joseph,40.99606439203042,Nicholas,Joseph,False
Wendy Grant,115.12061322480996,Wendy,Grant,True
David Burton,32.03095177770889,David,Burton,False
Luke Carpenter,164.2519861161525,Luke,Carpenter,True
Jesse Johnson,224.96679021534646,Jesse,Johnson,True
Marcus Sims,43.375853801282126,Marcus,Sims,False
Katherine Daniels,264.4529598458491,Katherine,Daniels,True
Cynthia Smith,119.42624794821991,Cynthia,Smith,True
Angela Nichols,272.5458824100155,Angela,Nichols,True
Mallory Jenkins,254.8148748065216,Mallory,Jenkins,True
Nicole Shea,107.01205130093551,Nicole,Shea,True
James Clark,17.530580531904484,James,Clark,False
Mr. Brandon Valdez,250.56375825702546,Brandon,Valdez,True
Anthony Mitchell,112.71689711229429,Anthony,Mitchell,True
Stephanie Gutierrez,259.0366509482479,Stephanie,Gutierrez,True
Charles Clarke,50.93032052837629,Charles,Clarke,False
Alexander Hamilton,254.2803326548059,Alexander,Hamilton,True
Jerry Daniels,204.21569851398246,Jerry,Daniels,True
Casey Baker,296.93957928192964,Casey,Baker,True
Shirley Nguyen,9.011665322777283,Shirley,Nguyen,False
Jesse Brown,247.32823179618177,Jesse,Brown,True
Valerie Owens,238.10371411899368,Valerie,Owens,True
Alicia Sharp,243.6229290465444,Alicia,Sharp,True
Sherry Jensen,13.839515706873904,Sherry,Jensen,False
William Garcia,258.18090891812653,William,Garcia,True
Barbara Freeman,141.89053401096584,Barbara,Freeman,True
Rebecca Zimmerman,293.3732719947542,Rebecca,Zimmerman,True
Patricia Velasquez,249.94792462478497,Patricia,Velasquez,True
Ronnie Clark,272.90865903583267,Ronnie,Clark,True
Timothy Rose,65.74326967867283,Timothy,Rose,False
Joshua Ramirez,64.54997393737554,Joshua,Ramirez,False
Joseph Dawson,111.0171384370596,Joseph,Dawson,True
Robert Rios,87.317979876591,Robert,Rios,False
Karen Mitchell,277.25115430282284,Karen,Mitchell,True
Patrick Greene,7.2594361147307565,Patrick,Greene,False
Matthew Nelson,295.31468865180403,Matthew,Nelson,True
Melissa Smith,70.04282128857184,Melissa,Smith,False
Amy Johnson,78.26892102578347,Amy,Johnson,False
Edgar Ellis,208.67770410057946,Edgar,Ellis,True
Olivia Rivera,104.80949514813355,Olivia,Rivera,True
Kelly Leblanc MD,40.208495517943,Kelly,Leblanc,False
Jennifer Anderson,17.90633334638496,Jennifer,Anderson,False
Tammy Clark,125.06722165269026,Tammy,Clark,True
Jennifer Marquez,21.63604687346813,Jennifer,Marquez,False
Cory Silva,36.24541188553631,Cory,Silva,False
Mackenzie Moon,264.9268902458611,Mackenzie,Moon,True
Larry Wade,126.30496762038312,Larry,Wade,True
Diana Shaffer,37.50406254683757,Diana,Shaffer,False
Stephen Smith,168.18952935257172,Stephen,Smith,True
Kendra White,265.10855866372043,Kendra,White,True
Lindsey Williamson,280.3953974045104,Lindsey,Williamson,True
Wanda Hale,106.0997985212331,Wanda,Hale,True
Jillian Davies DDS,10.643669615515718,Jillian,Davies,False
Douglas Thomas,119.03826068841585,Douglas,Thomas,True
Jennifer Davis,153.05265384346413,Jennifer,Davis,True
George Holmes,44.38614111106365,George,Holmes,False
Marissa Webster,105.43782408866848,Marissa,Webster,True
Anna Boyle,80.47552199016229,Anna,Boyle,False
Paul Gillespie,174.6815734591271,Paul,Gillespie,True
Autumn Johnston,132.78034397127362,Autumn,Johnston,True
Tracey Norton DDS,118.02253314925328,Tracey,Norton,True
Amy Flynn,128.67397982109492,Amy,Flynn,True
Melissa Davis,72.5897753529131,Melissa,Davis,False
Vincent Mitchell,78.43990465500713,Vincent,Mitchell,False
Gregory Martin,144.69157518925888,Gregory,Martin,True
Robert Coffey Jr.,117.32056329654104,Robert,Coffey,True
Melissa Montgomery,101.48455344210372,Melissa,Montgomery,True
Krystal Cunningham,296.53606195174564,Krystal,Cunningham,True
Scott Lee,163.48785078754955,Scott,Lee,True
James Murray,28.590257556247845,James,Murray,False
Hunter Stokes,3.582742281716944,Hunter,Stokes,False
Jasmine Austin,33.903829945088965,Jasmine,Austin,False
Grant Summers,51.78034157225154,Grant,Summers,False
Sarah Spencer DDS,271.60236762948693,Sarah,Spencer,True
Brianna Lewis,192.6176759948412,Brianna,Lewis,True
Mrs. Rhonda Martin DVM,145.64555529054803,Rhonda,Martin,True
Dennis Lawrence Jr.,161.35842939991772,Dennis,Lawrence,True
Michael Stewart,245.4400987288004,Michael,Stewart,True
William Wilkins,22.9055584886523,William,Wilkins,False
Rebecca Jimenez,142.5907370423694,Rebecca,Jimenez,True
Kathleen Roman,15.101359674170425,Kathleen,Roman,False
Billy Smith,22.531815347378807,Billy,Smith,False
Nicole James,101.91384596488314,Nicole,James,True
Allison Holt,12.799010199340923,Allison,Holt,False
Amanda Johnson,19.174612812301678,Amanda,Johnson,False
Michael Spencer,171.8909460377988,Michael,Spencer,True
Brandi King,30.05366743631609,Brandi,King,False
Alexander King,23.470630987677392,Alexander,King,False
Nicole Sampson,207.6385148274287,Nicole,Sampson,True
Savannah Bell,22.05563857515096,Savannah,Bell,False
Jessica Harris MD,103.70310985750956,Jessica,Harris,True
Lauren Gallagher,266.2156019504156,Lauren,Gallagher,True
Jack Townsend,93.27791861996408,Jack,Townsend,False
Jamie Nguyen,228.99533275120385,Jamie,Nguyen,True
Ann Price,266.32300098231707,Ann,Price,True
Michael Rodriguez,224.045295122388,Michael,Rodriguez,True
Heather Davidson,219.83378554862568,Heather,Davidson,True
Marie Green,146.64067534799753,Marie,Green,True
Lori Tapia,147.34227887119258,Lori,Tapia,True
Kayla Alvarado,127.24104249113722,Kayla,Alvarado,True
Susan Crosby,200.36529115666642,Susan,Crosby,True
Nathan Harris,163.8731026750925,Nathan,Harris,True
Michael Daniel,4.582288434868332,Michael,Daniel,False
Ashley Jones,53.14943439125136,Ashley,Jones,False
John Wright,91.35592501831181,John,Wright,False
Melissa Jordan,294.2154133273223,Melissa,Jordan,True
Carrie Jackson,232.67681047191596,Carrie,Jackson,True
Rebecca Anderson,183.17024237529282,Rebecca,Anderson,True
Paul Powell,105.1162169136546,Paul,Powell,True
Shawn Baxter,81.03527983933367,Shawn,Baxter,False
Sarah Wright,141.01017927036497,Sarah,Wright,True
Kimberly Romero,235.62408400902493,Kimberly,Romero,True
Matthew Washington,186.50448373119568,Matthew,Washington,True
Kirk Hayden,148.25017947953125,Kirk,Hayden,True
Traci Kelley,41.56298338513103,Traci,Kelley,False
Isabella Chen,129.69210720189702,Isabella,Chen,True
Melanie Salazar,292.8461054852985,Melanie,Salazar,True
Stephanie Lewis,76.43122944977524,Stephanie,Lewis,False
Christopher Hensley,249.15565583264302,Christopher,Hensley,True
Terry Vincent,242.98590011633428,Terry,Vincent,True
Jason Alvarado,95.92027624348692,Jason,Alvarado,False
Michelle Evans,257.2373034161419,Michelle,Evans,True
Dennis Benitez,87.11980486573442,Dennis,Benitez,False
Troy Garcia,181.40546336857608,Troy,Garcia,True
Albert Davila,113.21098222176292,Albert,Davila,True
Candice Rivera,42.8813207299651,Candice,Rivera,False
Cole Edwards,244.07792445051635,Cole,Edwards,True
Danielle Johnson,31.63041432981664,Danielle,Johnson,False
Justin Ramirez,146.3464934619592,Justin,Ramirez,True
Elizabeth Griffith,205.7783782495052,Elizabeth,Griffith,True
Kristin Clay,260.3474682434621,Kristin,Clay,True
Joseph White,65.20753492729102,Joseph,White,False
Marissa Holmes,59.40240227850784,Marissa,Holmes,False
Michelle Hamilton,91.6223716712798,Michelle,Hamilton,False
Christopher Alvarez,126.02526400261816,Christopher,Alvarez,True
Craig Hogan,136.71269377199593,Craig,Hogan,True
Mr. Manuel Mcfarland Jr.,221.2061131000736,Manuel,Mcfarland,True
Melissa Castillo,281.16080756554095,Melissa,Castillo,True
Maria Williams,10.212926136263599,Maria,Williams,False
Vanessa Thomas,20.580841453020728,Vanessa,Thomas,False
Gary Obrien,53.395820512446726,Gary,Obrien,False
Melissa Holt,252.28184379010312,Melissa,Holt,True
Eric Valenzuela,176.52775001474708,Eric,Valenzuela,True
Anthony Hardy,4.9027254950017145,Anthony,Hardy,False
Mrs. Karen Johnson,49.41029242176602,Karen,Johnson,False
Richard Hunt,249.75119969357237,Richard,Hunt,True
Karen Robertson,1.7109675319571305,Karen,Robertson,False
Adam Jones,56.9325213292485,Adam,Jones,False
Jonathan Fuller,14.719216357186005,Jonathan,Fuller,False
Jason Harris,151.4305854748119,Jason,Harris,True
Danielle Hill,179.84540005111268,Danielle,Hill,True
Seth Freeman,224.5526335802903,Seth,Freeman,True
Mr. Brian Bradley,158.0176672547016,Brian,Bradley,True
Joseph Davis,97.09676869047678,Joseph,Davis,False
Sonya Reyes,209.98553076767698,Sonya,Reyes,True
Michael Castro,243.17863077111068,Michael,Castro,True
Jonathan Collins,101.46206760067473,Jonathan,Collins,True
Eric Hayes,279.97329492806733,Eric,Hayes,True
Eric Moore,77.4205875974487,Eric,Moore,False
Veronica Estes,270.8232516055368,Veronica,Estes,True
Timothy Aguilar,133.11355315599906,Timothy,Aguilar,True
Taylor Hunt,138.20421274763893,Taylor,Hunt,True
Michael Clarke,128.95323569348858,Michael,Clarke,True
Cheryl Morse,275.7612745916196,Cheryl,Morse,True
Jose Page,184.05891900588543,Jose,Page,True
Matthew Kramer,265.3917788073055,Matthew,Kramer,True
Regina Barrera,185.2134144996496,Regina,Barrera,True
Dr. Sean George,53.76304189172634,Sean,George,False
Cody Hernandez,180.9265991420376,Cody,Hernandez,True
Hunter Smith,175.21815252027056,Hunter,Smith,True
Andrea Burke,256.30263054711355,Andrea,Burke,True
Elizabeth Patterson,290.1129725414576,Elizabeth,Patterson,True
Austin Rhodes,158.1182471871745,Austin,Rhodes,True
Maurice Thompson,224.12654220152612,Maurice,Thompson,True
Richard Martinez,86.96423971748872,Richard,Martinez,False
Brian Hernandez,42.67025555102417,Brian,Hernandez,False
Samantha Shields,149.8952175179066,Samantha,Shields,True
Joseph Walker,282.0494041503753,Joseph,Walker,True
Tracy Hernandez,215.0596081237795,Tracy,Hernandez,True
Vicki Fox,41.51250582075192,Vicki,Fox,False
Louis Campos,277.9062584643434,Louis,Campos,True
Justin Scott,208.06600638092755,Justin,Scott,True
Megan Vaughn,289.95641064954947,Megan,Vaughn,True
Mary Hughes,15.213739256844516,Mary,Hughes,False
Anita Fleming,58.247423829755526,Anita,Fleming,False
Alyssa Melendez,273.6593194071889,Alyssa,Melendez,True
Joshua Foster DDS,253.40938325554328,Joshua,Foster,True
Lisa Smith,203.96113809154832,Lisa,Smith,True
Kathy Lee,265.44630396990385,Kathy,Lee,True
Bethany Park,233.68916668079947,Bethany,Park,True
Joshua Butler,239.82138794788276,Joshua,Butler,True
Danielle Potter,204.53853617017026,Danielle,Potter,True
Kenneth Robinson,152.78407450500652,Kenneth,Robinson,True
Eric Pineda,111.04793149633116,Eric,Pineda,True
James Dorsey,68.9046362361684,James,Dorsey,False
Michael Miller,129.60494748139712,Michael,Miller,True
Danielle Martinez,45.94938674425525,Danielle,Martinez,False
Gary Young,212.29823720786686,Gary,Young,True
Lisa Decker,275.715884823893,Lisa,Decker,True
Kayla Randolph,232.82202146618798,Kayla,Randolph,True
Peggy Thompson,124.466475153077,Peggy,Thompson,True
Alex Cooper,170.20533600285108,Alex,Cooper,True
Joanne Wilson,229.6136722572762,Joanne,Wilson,True
Maria Adams,141.71286651021748,Maria,Adams,True
Julie Horton,276.5816246712424,Julie,Horton,True
Jeffrey Galvan,210.50619151229446,Jeffrey,Galvan,True
Christopher Johnson,268.63026997818713,Christopher,Johnson,True
Jennifer Arias,59.5946805638572,Jennifer,Arias,False
Jocelyn Bell,84.95454820906994,Jocelyn,Bell,False
Eric Brown,133.40072254822192,Eric,Brown,True
Devon Wright,29.21576874658893,Devon,Wright,False
Rodney Robles,158.98389227004068,Rodney,Robles,True
Kara Austin,271.4672560712875,Kara,Austin,True
Jeffrey Tanner,203.7433126205391,Jeffrey,Tanner,True
Shaun Nunez,153.1987663707726,Shaun,Nunez,True
Daniel Mccall,143.2715029983474,Daniel,Mccall,True
Frank Owen,233.20153740296317,Frank,Owen,True
Beth Johnson,128.79235764466947,Beth,Johnson,True
Joshua Clark,190.91136682890263,Joshua,Clark,True
Gary Jones,52.31662470085475,Gary,Jones,False
Nancy Brown,115.95840515139223,Nancy,Brown,True
Megan Roach,18.682393460042697,Megan,Roach,False
Lucas Ross,221.12694630161582,Lucas,Ross,True
Jerry Tucker,29.951991983935965,Jerry,Tucker,False
Mr. Trevor Smith,223.4225466388501,Trevor,Smith,True
Timothy Robles,76.08225475020069,Timothy,Robles,False
Christopher Goodwin,78.12233208583044,Christopher,Goodwin,False
Philip Wilson,22.843131599651947,Philip,Wilson,False
Carrie Davis,295.04813146360004,Carrie,Davis,True
Michael Daniel,229.95157697107518,Michael,Daniel,True
Bryan Valenzuela,236.14937956064003,Bryan,Valenzuela,True
Mrs. Robin Garner,79.14737520609563,Robin,Garner,False
Angel Thompson,284.73020143332764,Angel,Thompson,True
Christopher Morgan,216.01314022078324,Christopher,Morgan,True
Brittany Walker,163.11077373762703,Brittany,Walker,True
Shelby Mann,110.90218520544457,Shelby,Mann,True
Jodi Wells,44.01734435985729,Jodi,Wells,False
Terri Gibson,92.36081224498207,Terri,Gibson,False
Vanessa Hernandez,105.25344986971916,Vanessa,Hernandez,True
Maria Russell,114.14527077643524,Maria,Russell,True
Stacy Moses,126.65047028412458,Stacy,Moses,True
Amanda Schneider,288.47169404413984,Amanda,Schneider,True
Catherine Lopez,182.0171244096523,Catherine,Lopez,True
Amanda White,12.318897581425414,Amanda,White,False
Karina Spencer,128.14900225255212,Karina,Spencer,True
Deborah Warren,139.76750220060768,Deborah,Warren,True
Erica Dixon,168.60315656437808,Erica,Dixon,True
Barbara Gray,140.74666652275468,Barbara,Gray,True
Mr. Tracy Davis MD,70.08356954138564,Tracy,Davis,False
Deanna Watson,264.5411986121746,Deanna,Watson,True
Michael Cox,136.78648334755044,Michael,Cox,True
Amy Myers,92.16016850821396,Amy,Myers,False
Patrick Hunter,170.41345145138743,Patrick,Hunter,True
Marvin Murphy,212.41525043662492,Marvin,Murphy,True
Janice Graves,223.70376816493302,Janice,Graves,True
Brooke Pierce,171.93830852609813,Brooke,Pierce,True
Adam Wells,280.2602416510247,Adam,Wells,True
Amanda Atkins,283.42684952212085,Amanda,Atkins,True
Gary Ruiz,132.50482301163154,Gary,Ruiz,True
Tina Wallace,72.91326394818506,Tina,Wallace,False
Casey Oconnell,16.79606076857749,Casey,Oconnell,False
Nancy Mendoza,281.3890294561895,Nancy,Mendoza,True
Luis Nguyen,34.198274411632,Luis,Nguyen,False
William Graves,111.50164221704752,William,Graves,True
Sean Brennan,269.22866677337987,Sean,Brennan,True
Matthew Sellers,53.503495471609966,Matthew,Sellers,False
Dorothy Bradley,199.4596030319084,Dorothy,Bradley,True
Haley Flores,252.29140621988253,Haley,Flores,True
Melissa Johnson,32.70467677302481,Melissa,Johnson,False
Samuel Tran,199.8864146099941,Samuel,Tran,True
Amanda Patterson,49.033258188863506,Amanda,Patterson,False
Albert Roach,183.37430105262348,Albert,Roach,True
Jamie Huffman,36.8399396247606,Jamie,Huffman,False
James Hamilton,265.63021027701444,James,Hamilton,True
Joseph Bird,18.0604475819659,Joseph,Bird,False
Sarah Contreras,141.4141417081132,Sarah,Contreras,True
Joshua House,65.77031576398468,Joshua,House,False
Tamara Molina,255.2535663858419,Tamara,Molina,True
Max Maxwell,240.04430136865116,Max,Maxwell,True
Jason Daniels,269.6365982012776,Jason,Daniels,True
Jordan Coleman,250.09741841444298,Jordan,Coleman,True
Jasmine Jones,33.932814053465876,Jasmine,Jones,False
Jessica Garcia,231.8803086409337,Jessica,Garcia,True
Aaron George,138.8127080124013,Aaron,George,True
Chelsey Anderson,41.35053236366936,Chelsey,Anderson,False
Rebecca Perez,146.2313884338815,Rebecca,Perez,True
Duane Thompson,75.0643349653718,Duane,Thompson,False
Curtis Clayton,138.05633707503281,Curtis,Clayton,True
George Gonzalez,221.5737986033107,George,Gonzalez,True
Casey Ford,94.1880678381525,Casey,Ford,False
Margaret Johnston,61.24599433509588,Margaret,Johnston,False
Eric Mcclure,238.87753553184385,Eric,Mcclure,True
Nathan Taylor,4.820334074581634,Nathan,Taylor,False
Kayla Parker,222.36007663259443,Kayla,Parker,True
Doris Obrien,206.94932212039643,Doris,Obrien,True
Brooke Taylor,34.746150148220835,Brooke,Taylor,False
Kathryn Garrett,266.1885037761558,Kathryn,Garrett,True
John Cruz,205.1406651806219,John,Cruz,True
Christina Cannon,98.59414739641822,Christina,Cannon,False
Susan Lewis,269.3323662180149,Susan,Lewis,True
Pamela Sanchez,193.77807834857828,Pamela,Sanchez,True
Ms. Stacey Wiley DDS,200.39042958044664,Stacey,Wiley,True
Melissa Johnson DDS,201.45094839563168,Melissa,Johnson,True
Lori Morris,38.047609400990964,Lori,Morris,False
Daniel Soto,225.1621402010833,Daniel,Soto,True
Karl Davis,92.08925112114623,Karl,Davis,False
Lisa Graves,122.85641175163956,Lisa,Graves,True
Eric Ray,178.34408504892357,Eric,Ray,True
Mark Garcia,229.24702772831205,Mark,Garcia,True
Allison Alvarez,275.3024614453302,Allison,Alvarez,True
Rachel Williams,44.81715456206712,Rachel,Williams,False
Linda Mitchell,47.44468727224681,Linda,Mitchell,False
David Shelton,158.70848134387526,David,Shelton,True
Vanessa Long,121.74497301722185,Vanessa,Long,True
Misty Martin,176.93100688143227,Misty,Martin,True
Daniel Gregory,132.8910493093606,Daniel,Gregory,True
Mitchell Jones,253.97168028394557,Mitchell,Jones,True
Dawn Scott,246.03613098517312,Dawn,Scott,True
Emily Horn,287.4666523155386,Emily,Horn,True
Catherine George,14.614919953601612,Catherine,George,False
Hunter Carlson,218.0977600696651,Hunter,Carlson,True
Thomas Baldwin,275.4145594333999,Thomas,Baldwin,True
Amy Sellers,91.87350267694583,Amy,Sellers,False
Alicia Clark,241.5859155120481,Alicia,Clark,True
Sara Lewis,158.86384897529322,Sara,Lewis,True
Ashley Lopez,77.89293291125155,Ashley,Lopez,False
Terry Alvarado,161.94981782751205,Terry,Alvarado,True
Danielle Sandoval,83.13645640669944,Danielle,Sandoval,False
Jesse Jones,214.80296160607338,Jesse,Jones,True
Lisa Hess,133.20379159505907,Lisa,Hess,True
Christina Mason,284.48638672686366,Christina,Mason,True
Mary Bell,32.08889594222283,Mary,Bell,False
Martin Ramirez,1.1092124402451995,Martin,Ramirez,False
Stacy Smith,161.8260635250454,Stacy,Smith,True
Carla Rodriguez,113.1454480892654,Carla,Rodriguez,True
Johnny Stout,134.0022360334344,Johnny,Stout,True
Mrs. Jennifer Rodriguez,256.0154480635765,Jennifer,Rodriguez,True
Michelle Thompson,196.67546045741352,Michelle,Thompson,True
Lisa Lyons,148.95597847291785,Lisa,Lyons,True
Michael Coleman,262.2090762929478,Michael,Coleman,True
Lindsey Williams,99.95620763370701,Lindsey,Williams,False
Karen Hoffman,186.10461525236752,Karen,Hoffman,True
Jenny Jones,189.5577103816708,Jenny,Jones,True
Steven Knight,282.99576098739675,Steven,Knight,True
Michael Franklin,116.87425709496216,Michael,Franklin,True
Mason Ross DDS,235.55492360644112,Mason,Ross,True
Terry Levine,151.5220713720341,Terry,Levine,True
Catherine Fletcher,36.59268023506782,Catherine,Fletcher,False
Deanna Jones,196.94060690445872,Deanna,Jones,True
Christopher Mitchell,22.42047145891557,Christopher,Mitchell,False
John Owens,191.44342565411438,John,Owens,True
Stephanie Davis,287.19914938559293,Stephanie,Davis,True
Joseph Ford,264.93548409096087,Joseph,Ford,True
Matthew Russell,141.24929467953115,Matthew,Russell,True
Danielle Burke,75.90363416634986,Danielle,Burke,False
Stephanie Cunningham,220.99398093517755,Stephanie,Cunningham,True
Brian Proctor,263.635819661282,Brian,Proctor,True
Michael Swanson,291.571360306693,Michael,Swanson,True
Daniel Santos,49.26348169262904,Daniel,Santos,False
April Hoffman,203.48557956655083,April,Hoffman,True
Stephanie Thomas,249.66672199110738,Stephanie,Thomas,True
Brianna Garcia,183.33223350143962,Brianna,Garcia,True
Shannon Berger,125.2597844355467,Shannon,Berger,True
Mrs. Kathleen Mays,238.16560659249112,Kathleen,Mays,True
Michelle Park,150.40012026865455,Michelle,Park,True
Laura Reynolds,20.0892457661229,Laura,Reynolds,False
Ashley Kaiser,218.3995039901351,Ashley,Kaiser,True
Reginald Owens,46.553286851838074,Reginald,Owens,False
Michael Conway,84.09316114214434,Michael,Conway,False
Sheila Pham,5.7132316880477045,Sheila,Pham,False
Christie Smith,70.21735457039242,Christie,Smith,False
Allison Carroll,27.65684628637317,Allison,Carroll,False
Donna Perez,187.32794007878502,Donna,Perez,True
Sierra Richmond,299.44920416091963,Sierra,Richmond,True
Steven Wallace,173.00256846596298,Steven,Wallace,True
Jeremy Thompson,106.61026116605196,Jeremy,Thompson,True
Jennifer Mccormick,142.7564741042043,Jennifer,Mccormick,True
Eric Garcia,27.564503934831446,Eric,Garcia,False
Matthew Beasley,248.99273715815283,Matthew,Beasley,True
Jason Robinson,249.4550364810223,Jason,Robinson,True
Vicki Espinoza,285.9638854592223,Vicki,Espinoza,True
Steven Snyder,182.03515144843917,Steven,Snyder,True
Michelle Randolph,70.7210631527054,Michelle,Randolph,False
Michelle Francis,10.015417773523172,Michelle,Francis,False
Steven Baker,293.7505039410278,Steven,Baker,True
Zachary Johnson,36.970031422958286,Zachary,Johnson,False
Marc Velasquez,174.39017490442833,Marc,Velasquez,True
John Carr,50.1174607603039,John,Carr,False
Kimberly Castillo,243.87367803979842,Kimberly,Castillo,True
Jay Lopez,286.80010880707334,Jay,Lopez,True
Amanda Bridges,81.85722080676241,Amanda,Bridges,False
Jessica Swanson,60.961990046787975,Jessica,Swanson,False
Jose Gonzalez,77.84428181719069,Jose,Gonzalez,False
Teresa Wright DVM,67.20289619218077,Teresa,Wright,False
Michael Gutierrez,185.84650108242542,Michael,Gutierrez,True
Hannah Marshall,251.8797929373589,Hannah,Marshall,True
Janice Davis,290.376731758153,Janice,Davis,True
Jessica Crawford,254.21614418886745,Jessica,Crawford,True
Brian Bean,293.176854348918,Brian,Bean,True
Edward Perez,217.69477798746036,Edward,Perez,True
Adam Miller,49.280815793361505,Adam,Miller,False
Veronica Gray,140.9945255024256,Veronica,Gray,True
Linda Turner,238.5612941676917,Linda,Turner,True
Debra Roberts,69.38949205772278,Debra,Roberts,False
David Sampson,77.05304681765135,David,Sampson,False
Sarah Cochran,138.61321019269198,Sarah,Cochran,True
Regina Holland,151.20116936649708,Regina,Holland,True
Mario Ortiz,27.084428171993128,Mario,Ortiz,False
Maria Gonzalez,164.64403889812058,Maria,Gonzalez,True
Albert Perez,163.19807522775014,Albert,Perez,True
Daisy Mccarthy,87.96439172052388,Daisy,Mccarthy,False
Anna Leonard,75.54719133750443,Anna,Leonard,False
Catherine Mosley,188.349059332377,Catherine,Mosley,True
April Miranda,82.64651651406938,April,Miranda,False
Michael Walker,288.92948575635063,Michael,Walker,True
Abigail Lam,255.3722151460852,Abigail,Lam,True
Alan Graham,92.78682106360543,Alan,Graham,False
Jennifer Diaz,77.85479921183331,Jennifer,Diaz,False
Sean Rogers,186.39264679484032,Sean,Rogers,True
Anthony Jackson,200.01259596915367,Anthony,Jackson,True
William Taylor,117.96942766316154,William,Taylor,True
Richard Robinson,200.910870324612,Richard,Robinson,True
Nicholas Barnes,219.40038579207908,Nicholas,Barnes,True
Brittany Austin,233.7352502820895,Brittany,Austin,True
Robin Schmidt,96.6982681272101,Robin,Schmidt,False
Kendra Monroe,226.0007767437509,Kendra,Monroe,True
Nancy Grant,23.79829865822638,Nancy,Grant,False
Nicole Grant,155.98451254737387,Nicole,Grant,True
Courtney Thompson,52.85276040522501,Courtney,Thompson,False
Jeanette Washington,291.52555797265353,Jeanette,Washington,True
James Yates,224.87361421895758,James,Yates,True
Justin Knox MD,115.97517325519225,Justin,Knox,True
Melissa Thompson,200.861623841542,Melissa,Thompson,True
Steven Lee,140.35785503334998,Steven,Lee,True
Allison Fisher,231.49385703924415,Allison,Fisher,True
Mark Phillips,197.25172911557547,Mark,Phillips,True
Elijah Harrison,151.5804693833221,Elijah,Harrison,True
Paul Farley,9.419976358134331,Paul,Farley,False
Jennifer Cole,47.395456005460005,Jennifer,Cole,False
Michael Tucker,146.74788009330774,Michael,Tucker,True
David Steele,276.1640964895549,David,Steele,True
Monica Hodges,203.31304225714214,Monica,Hodges,True
Scott Wallace,23.245859819116568,Scott,Wallace,False
Antonio Paul DDS,93.3960290822483,Antonio,Paul,False
Melissa Wright,68.6269641548879,Melissa,Wright,False
Stephanie Price,27.22765203179357,Stephanie,Price,False
Denise Kennedy,233.46654278565967,Denise,Kennedy,True
Melissa Walsh,177.85879593971615,Melissa,Walsh,True
Leslie Spence,156.2011959469653,Leslie,Spence,True
Dr. Rachel Walker,144.43953271188312,Rachel,Walker,True
Donald Horn,13.06347133732172,Donald,Horn,False
Christopher Rojas,94.08806985509949,Christopher,Rojas,False
Robert Crawford,216.653077762658,Robert,Crawford,True
Larry Brown,174.18073240232133,Larry,Brown,True
Becky Swanson,245.8546150432224,Becky,Swanson,True
Gary Howard,25.93975341613338,Gary,Howard,False
Christopher Marks,111.84679188171215,Christopher,Marks,True
